date,time,location_id,product_id,qty
3/12/2016,14:22,392,47,10
5/23/2016,16:34,125,43,1
3/19/2015,9:13,147,47,8
1/24/2016,11:15,210,46,2
1/13/2017,10:28,294,4,3
3/8/2013,15:12,404,33,9
6/16/2016,13:07,544,13,3
7/30/2015,10:58,385,29,1
12/5/2015,12:42,379,56,5
7/20/2013,11:57,102,51,2
8/8/2013,9:59,38,46,3
7/26/2016,9:43,321,30,10
5/21/2013,12:39,515,12,7
2/8/2016,14:33,324,31,6
9/14/2013,15:36,298,29,5
3/6/2015,13:08,292,21,9
7/9/2013,14:33,362,9,4
1/4/2014,10:34,162,10,4
2/9/2013,9:53,189,13,6
10/10/2014,11:12,233,39,5
9/15/2014,13:20,523,31,9
11/30/2015,10:08,125,4,4
1/24/2013,12:46,359,9,6
4/20/2013,15:29,208,3,6
6/16/2015,9:24,315,10,10
12/27/2014,11:02,121,13,9
9/8/2013,15:44,1,17,8
8/10/2013,16:01,392,5,9
8/27/2015,13:00,40,48,2
6/30/2013,12:07,486,1,2
2/20/2016,16:32,480,26,5
7/27/2015,15:10,310,25,7
3/18/2016,10:54,376,20,10
2/27/2015,11:40,202,5,5
6/13/2015,9:56,552,33,4
10/23/2014,12:17,73,6,8
6/15/2014,10:49,482,54,5
1/4/2016,12:03,300,51,10
6/22/2014,10:14,434,54,10
3/6/2016,15:01,149,48,4
11/2/2013,9:38,546,42,8
12/14/2013,11:02,26,17,1
1/7/2014,10:26,126,22,7
11/1/2015,16:16,239,9,1
3/29/2015,12:01,6,24,4
2/12/2013,15:40,262,17,8
6/15/2013,15:37,38,31,1
2/9/2013,14:45,28,20,7
5/28/2014,15:33,236,33,8
3/4/2014,13:40,207,11,3
11/18/2016,9:41,483,46,4
9/4/2014,16:38,316,24,3
3/6/2013,14:54,424,51,10
8/9/2016,12:46,19,15,6
9/11/2013,15:46,189,48,10
1/14/2013,13:13,15,43,2
11/24/2015,12:43,524,51,9
11/1/2015,14:17,202,31,8
1/15/2013,12:08,30,53,8
10/10/2015,12:20,408,41,4
8/4/2015,14:43,472,51,6
2/23/2015,10:37,305,14,3
9/24/2014,13:14,335,41,3
4/3/2016,14:15,305,57,5
1/11/2015,14:39,133,27,6
9/17/2015,9:23,467,8,3
12/29/2015,10:05,216,47,7
1/26/2017,15:15,475,43,9
11/12/2014,13:37,136,30,9
8/10/2014,10:32,314,16,8
3/3/2014,15:45,511,4,10
7/27/2013,12:48,163,4,2
2/17/2013,10:25,426,52,3
2/7/2013,16:35,332,49,6
7/16/2014,10:44,407,11,3
9/25/2014,13:51,183,44,8
6/10/2015,13:38,242,16,2
6/19/2014,12:45,27,19,5
2/8/2013,15:08,38,43,7
3/4/2013,14:58,205,34,7
10/3/2014,10:53,512,5,10
8/9/2016,9:28,140,19,9
7/25/2016,9:41,219,35,4
1/6/2016,15:04,305,28,5
10/14/2015,16:11,181,5,7
10/16/2014,14:50,288,36,10
10/11/2013,15:13,85,44,8
12/6/2013,13:24,392,12,4
12/8/2013,13:04,227,19,3
4/8/2015,10:07,28,5,6
11/10/2013,11:41,99,21,3
4/23/2014,15:15,376,45,2
11/28/2016,14:56,539,29,10
12/6/2014,13:25,4,16,1
8/26/2014,10:08,541,31,7
1/31/2014,12:47,152,33,6
2/5/2015,11:02,104,10,3
1/22/2016,9:16,393,11,6
9/23/2015,9:45,208,9,6
5/19/2015,15:17,531,9,6
1/2/2013,14:29,28,42,3
9/8/2013,10:54,485,54,2
9/12/2014,16:53,500,48,2
6/16/2014,12:00,518,45,6
10/6/2014,12:47,114,39,6
6/10/2013,11:22,472,4,3
2/16/2016,11:24,110,39,7
1/27/2017,14:52,224,9,4
6/7/2014,15:06,508,54,4
8/24/2016,12:32,356,25,2
8/27/2014,15:01,460,36,1
1/24/2017,13:43,18,9,2
11/19/2016,14:33,90,45,2
7/12/2015,15:47,36,38,1
12/10/2015,12:02,229,48,4
10/4/2013,13:29,401,39,4
1/21/2015,14:05,346,36,1
5/2/2016,12:12,237,17,3
10/9/2015,9:03,61,32,6
12/11/2013,16:03,256,10,1
3/31/2016,12:50,77,3,2
1/10/2016,9:59,58,7,2
7/1/2013,12:40,280,18,10
8/18/2015,15:34,209,26,9
12/6/2014,13:11,406,47,2
10/21/2014,10:55,273,28,5
8/16/2013,11:21,79,17,9
9/10/2014,16:34,383,50,3
11/24/2015,10:00,109,51,1
2/26/2015,13:31,236,40,5
10/21/2014,15:44,390,23,8
7/13/2016,13:27,60,33,6
6/14/2015,13:39,98,36,5
1/17/2014,15:19,31,9,5
12/17/2013,16:22,379,14,10
2/8/2015,14:24,232,44,10
4/24/2013,13:48,175,23,6
11/11/2015,9:20,56,57,3
5/15/2014,14:22,3,19,8
3/18/2015,13:36,126,48,9
3/30/2013,10:46,27,25,5
5/28/2016,11:38,92,14,6
8/3/2013,13:44,423,45,1
4/25/2014,14:53,534,48,6
5/5/2014,12:27,34,2,2
4/13/2014,16:32,232,40,9
8/27/2013,12:40,202,32,6
1/7/2013,14:19,526,7,8
7/30/2016,16:20,168,26,2
6/10/2016,10:45,535,4,7
8/16/2015,11:38,116,42,3
5/24/2015,13:13,278,46,7
8/29/2015,13:39,527,43,7
12/18/2015,14:42,23,43,1
3/16/2014,9:59,105,35,4
11/30/2013,9:36,134,45,3
3/18/2014,9:38,353,16,3
11/16/2015,16:00,504,55,2
12/24/2014,13:18,343,17,2
4/19/2016,12:21,539,54,9
9/13/2014,12:20,90,6,2
1/14/2015,13:08,305,6,8
3/5/2016,16:24,74,51,6
12/3/2016,15:27,267,11,4
2/25/2014,12:09,135,50,7
12/19/2013,13:22,391,42,5
2/28/2015,12:38,385,36,5
1/3/2016,14:49,478,35,2
10/28/2013,11:58,250,6,1
3/4/2015,10:35,218,41,10
1/30/2015,11:18,65,42,4
5/16/2013,14:54,68,44,9
1/4/2014,16:57,396,12,6
10/10/2014,11:09,41,38,8
12/9/2015,15:44,161,40,9
3/23/2013,10:50,115,42,5
6/21/2013,14:52,473,28,8
3/28/2013,14:16,15,2,7
12/1/2013,10:41,196,18,1
2/26/2015,13:47,271,51,8
1/4/2013,16:36,81,52,3
7/27/2014,15:34,374,45,5
7/25/2015,10:33,358,10,8
12/12/2016,10:03,49,24,2
2/10/2013,13:26,27,21,4
9/28/2015,9:54,2,34,5
9/13/2015,13:29,1,44,10
11/24/2013,16:21,95,25,10
7/24/2015,15:59,51,33,8
1/10/2016,13:00,526,54,4
2/11/2013,11:57,512,43,1
11/9/2013,11:12,261,46,4
3/10/2015,14:00,147,24,3
4/9/2015,9:50,200,17,4
12/8/2013,12:20,374,9,3
2/6/2015,10:27,74,42,7
7/15/2015,16:33,487,18,7
9/2/2013,15:03,31,28,6
4/6/2013,13:57,387,34,7
3/13/2013,13:29,511,36,8
1/27/2017,12:59,312,17,3
2/13/2013,15:10,372,31,6
10/22/2016,10:23,254,23,7
1/15/2015,10:40,129,44,8
12/18/2016,9:39,117,18,3
3/4/2014,13:16,62,39,10
7/4/2016,14:48,36,15,4
9/4/2013,12:47,531,31,10
11/5/2016,12:27,339,17,8
8/16/2013,14:48,320,7,2
12/13/2013,11:37,137,55,6
8/7/2014,15:45,293,22,5
8/31/2013,13:51,83,46,10
3/22/2015,12:46,452,24,3
8/10/2015,12:18,549,28,2
1/14/2014,12:42,366,26,9
3/1/2013,11:16,220,27,7
6/7/2016,15:14,323,46,2
4/18/2014,12:25,320,23,4
1/7/2017,15:13,266,12,2
1/8/2015,16:17,157,35,7
2/4/2016,16:23,450,39,9
10/28/2015,14:30,477,4,4
1/9/2016,16:26,219,20,2
3/7/2013,10:46,53,49,2
7/23/2015,14:16,131,7,2
5/4/2015,15:21,89,14,9
11/16/2015,13:01,455,13,10
10/21/2015,14:21,242,13,6
9/2/2015,13:56,107,49,7
3/19/2013,9:57,346,54,3
7/16/2015,12:06,266,54,3
6/4/2013,15:25,125,53,7
2/5/2013,15:12,102,41,8
9/3/2016,16:46,199,18,5
11/30/2014,15:36,308,23,9
9/17/2013,15:27,354,24,9
9/19/2013,11:13,239,4,1
7/28/2013,10:47,387,36,1
3/21/2014,12:55,175,26,4
3/27/2015,14:39,462,16,9
1/23/2013,9:08,431,19,10
8/1/2015,12:59,306,26,8
5/24/2013,16:00,313,37,7
5/17/2016,15:14,215,19,10
5/5/2016,13:12,126,31,9
3/10/2015,13:24,217,34,5
1/7/2015,14:20,260,21,1
10/6/2013,13:26,497,27,2
7/6/2015,9:57,88,53,1
3/30/2014,9:55,74,18,3
10/7/2013,9:05,265,54,7
4/20/2016,12:26,289,52,4
12/26/2016,16:31,418,6,10
5/26/2014,13:34,137,44,5
6/20/2015,15:02,185,55,9
10/14/2014,10:24,133,23,6
11/18/2015,11:11,150,20,3
8/25/2014,9:15,15,54,7
5/5/2014,14:27,36,38,2
8/13/2014,15:33,455,1,1
5/10/2015,14:18,299,8,4
1/26/2015,11:32,503,21,10
9/17/2013,14:51,409,51,8
1/18/2016,10:29,211,16,1
9/2/2016,16:39,425,31,3
3/26/2015,10:56,226,55,5
4/6/2014,12:42,210,4,5
10/13/2016,13:40,339,46,10
1/12/2015,10:20,198,49,3
7/19/2014,16:27,10,20,9
1/20/2014,10:42,53,21,5
5/25/2015,12:43,508,37,7
1/7/2017,10:48,339,41,4
8/8/2014,9:15,151,51,8
7/16/2014,10:43,68,56,5
5/13/2014,11:53,92,19,1
12/31/2015,14:43,347,43,3
12/11/2014,10:02,360,27,7
9/5/2014,12:28,41,55,2
1/19/2013,10:09,303,55,9
12/7/2015,12:24,156,56,10
7/21/2016,10:12,468,28,1
9/14/2013,13:23,259,5,1
9/20/2014,13:49,444,31,5
10/11/2014,16:39,551,23,1
9/10/2015,12:24,96,45,6
11/11/2016,9:10,313,24,1
6/30/2015,11:21,316,18,7
4/10/2016,10:24,278,39,8
10/26/2015,16:34,194,44,2
4/17/2015,12:56,237,27,2
8/3/2014,12:35,351,28,7
11/6/2016,10:46,19,5,2
6/20/2014,9:25,545,56,9
8/1/2013,14:22,402,33,3
2/3/2013,13:18,94,33,3
3/17/2013,11:24,169,37,2
10/18/2014,9:33,53,23,9
3/14/2016,16:54,99,34,2
2/22/2016,14:52,429,22,6
7/29/2014,16:52,34,21,10
8/24/2013,13:19,296,6,7
10/6/2016,10:29,321,1,6
7/18/2016,13:21,117,6,9
6/17/2016,12:18,120,16,3
7/29/2015,9:33,225,54,9
9/22/2014,9:50,104,49,3
7/27/2013,9:25,457,43,4
10/4/2014,14:53,174,28,10
3/28/2013,12:40,362,36,5
4/4/2015,11:00,319,51,5
3/29/2016,15:19,301,33,1
1/16/2017,12:38,306,51,9
1/24/2013,11:32,113,15,6
8/4/2014,15:05,343,20,8
10/6/2015,11:17,418,57,9
10/26/2015,14:24,312,20,2
3/7/2013,14:15,553,28,1
4/2/2015,14:40,452,17,8
3/25/2013,14:22,70,2,1
11/26/2013,15:06,297,15,3
11/9/2013,11:20,165,6,9
9/5/2016,15:05,357,36,3
4/5/2014,10:08,312,55,4
1/27/2017,9:28,386,9,2
8/25/2015,16:23,158,23,3
3/17/2015,9:21,95,19,3
6/7/2015,12:48,9,56,10
12/31/2016,11:49,49,21,1
2/17/2013,16:16,55,7,2
1/21/2017,15:07,65,32,10
1/4/2015,15:01,318,5,8
7/31/2016,10:14,167,21,2
10/15/2013,11:03,285,1,10
12/21/2014,15:00,12,31,7
2/26/2016,14:57,501,9,7
2/14/2015,14:27,142,43,2
8/21/2015,12:47,226,18,5
12/10/2013,9:20,479,24,4
10/11/2014,12:02,311,16,2
8/20/2014,16:25,213,1,3
1/1/2017,15:26,203,23,6
3/30/2014,11:31,131,16,1
9/6/2014,15:55,368,48,5
12/26/2015,15:06,38,52,1
3/16/2015,9:28,194,11,6
2/5/2013,14:13,325,54,3
4/14/2014,14:01,441,6,10
11/22/2013,12:15,478,12,8
7/4/2013,16:52,51,39,2
7/11/2015,10:55,259,1,3
6/6/2014,14:59,330,35,1
10/25/2015,9:34,227,17,5
3/3/2016,9:50,43,56,7
2/18/2016,13:42,512,31,5
5/1/2013,13:14,398,1,7
1/21/2015,14:24,453,54,4
10/4/2013,12:41,237,33,3
7/13/2014,9:48,40,2,10
4/18/2015,9:45,9,1,1
9/30/2016,13:58,238,56,2
1/11/2017,11:54,418,55,7
6/30/2015,16:07,547,26,4
12/5/2013,12:27,395,37,1
11/6/2016,9:52,402,21,8
1/14/2017,9:50,5,15,7
4/2/2015,16:54,58,22,6
12/31/2013,11:08,181,35,5
10/19/2015,15:35,464,33,7
5/15/2015,15:55,234,44,10
9/24/2014,12:17,332,12,1
3/5/2014,15:00,112,30,8
3/9/2013,12:57,144,9,4
10/25/2013,9:41,187,17,4
6/15/2014,16:25,187,8,4
10/15/2013,14:07,514,46,7
10/5/2015,15:25,308,43,2
1/9/2014,14:59,139,39,4
2/11/2014,12:57,513,52,2
4/7/2016,9:10,235,8,7
4/6/2013,12:06,106,31,2
3/29/2016,10:23,379,29,2
12/19/2013,16:26,410,11,7
8/21/2014,11:45,253,45,2
4/10/2016,16:06,481,13,2
2/7/2016,13:15,535,1,8
1/4/2013,14:59,540,40,9
2/16/2015,9:14,285,30,4
11/16/2015,15:31,492,28,7
12/1/2016,9:18,327,57,5
8/3/2014,9:21,426,16,3
5/31/2015,10:13,261,53,2
10/13/2015,16:29,475,16,6
10/4/2013,14:21,525,46,7
6/15/2013,16:20,22,6,2
10/6/2013,11:51,526,54,1
11/19/2015,10:18,60,12,6
12/11/2014,14:35,468,19,5
5/17/2014,12:44,16,22,10
3/28/2014,9:01,298,28,2
9/6/2016,9:41,447,34,6
11/24/2013,11:29,119,16,1
8/28/2014,13:59,164,12,6
6/22/2016,10:01,334,28,10
8/12/2015,13:00,541,30,8
7/18/2015,11:28,498,57,10
3/28/2014,13:35,162,12,10
9/11/2013,16:02,514,32,6
8/18/2015,15:37,378,6,4
3/26/2015,12:34,424,28,7
6/22/2013,12:16,467,21,2
11/30/2014,14:52,541,54,2
4/18/2013,12:55,103,22,3
5/30/2015,9:47,120,19,6
10/25/2014,10:31,541,56,10
12/14/2015,15:12,522,25,3
9/27/2014,11:26,390,27,4
9/6/2015,9:59,323,48,9
2/1/2016,14:03,10,36,4
1/2/2013,13:08,411,41,4
3/1/2015,16:10,553,44,7
6/5/2016,10:17,50,10,1
12/11/2015,12:46,150,39,10
2/27/2015,10:10,55,44,5
6/9/2015,9:08,177,55,6
4/20/2015,14:40,116,16,3
2/15/2015,12:20,318,30,1
8/15/2015,9:22,37,20,7
8/3/2015,11:28,74,35,1
3/15/2016,12:57,199,4,5
8/23/2016,12:33,9,39,5
6/12/2016,16:05,267,25,10
1/9/2014,12:51,116,14,1
7/5/2013,13:47,356,39,10
10/16/2016,9:58,208,51,8
1/21/2013,13:06,373,5,8
4/6/2016,14:05,5,6,9
12/25/2014,9:26,458,31,9
4/5/2013,10:16,148,25,6
12/29/2015,13:08,464,31,3
3/23/2016,16:00,394,30,5
5/4/2016,16:47,142,27,3
2/14/2016,9:14,378,47,1
7/17/2015,14:45,440,50,4
3/23/2014,16:44,92,2,10
1/13/2017,10:29,529,9,5
7/28/2015,9:05,520,24,8
10/10/2013,10:21,124,55,3
9/19/2015,15:38,52,40,6
1/18/2015,13:55,184,55,3
3/16/2013,15:20,531,48,6
11/20/2015,10:12,129,9,6
1/10/2016,14:18,415,54,1
1/28/2017,13:02,418,28,10
9/1/2014,14:59,340,28,8
3/27/2016,11:59,330,56,1
11/8/2013,16:52,461,54,6
5/31/2013,12:25,455,22,10
1/12/2015,9:10,11,2,6
3/21/2014,10:06,276,37,4
10/28/2015,9:26,533,33,2
2/22/2016,13:55,458,44,10
6/21/2014,13:00,239,7,6
8/27/2015,12:11,219,7,9
6/28/2016,11:44,544,37,4
8/14/2015,14:26,364,25,3
1/4/2013,10:49,373,27,8
3/4/2013,13:05,142,4,10
4/23/2013,16:04,215,28,6
7/9/2014,10:56,62,43,7
2/16/2013,16:17,337,23,9
7/7/2013,15:19,93,18,3
6/12/2016,13:29,443,30,7
1/25/2017,16:32,410,14,4
12/8/2015,14:48,325,39,5
3/21/2014,11:05,455,52,8
8/24/2013,14:52,109,19,5
1/7/2017,11:48,109,15,5
3/15/2013,11:26,347,6,6
9/4/2014,9:34,195,41,7
4/25/2014,9:58,261,37,7
4/25/2016,14:40,143,42,6
8/25/2013,16:23,363,36,3
1/8/2013,16:12,347,39,7
8/10/2015,11:52,391,57,4
12/1/2014,11:37,498,2,3
12/11/2014,9:43,8,10,5
9/4/2015,10:12,428,18,6
10/8/2013,11:43,384,23,8
11/20/2013,14:10,137,44,9
11/26/2015,12:24,464,11,1
5/28/2013,9:38,303,13,1
4/2/2015,11:27,429,47,7
11/24/2016,9:59,440,31,6
6/8/2013,10:29,410,50,4
1/10/2013,12:40,3,42,5
6/3/2016,11:55,514,22,8
8/6/2013,13:21,379,56,2
1/4/2017,12:06,162,56,1
12/9/2016,11:42,176,47,5
1/12/2017,16:32,381,25,7
4/28/2013,9:37,70,43,7
12/7/2015,9:08,397,26,9
12/4/2016,12:54,85,47,4
11/5/2014,14:55,370,49,6
5/14/2016,16:26,169,14,1
9/26/2015,9:09,381,9,10
10/15/2015,12:24,66,18,1
11/11/2014,10:14,158,1,4
6/21/2014,14:57,239,55,4
5/4/2015,12:39,430,54,10
8/7/2015,14:13,548,40,2
10/15/2015,13:49,208,6,8
11/16/2015,13:40,533,11,7
7/13/2015,11:21,163,20,5
11/5/2015,13:05,446,44,4
11/10/2014,14:33,326,19,8
4/18/2016,12:40,542,6,2
6/2/2013,15:14,182,53,8
1/20/2015,14:08,308,25,7
6/5/2014,11:52,159,46,9
5/23/2013,9:01,263,12,7
1/22/2014,11:10,110,55,10
3/20/2016,11:26,542,36,4
1/18/2017,10:29,86,51,5
6/24/2013,16:25,319,44,8
1/6/2014,11:23,296,3,7
12/19/2013,10:53,235,27,8
7/15/2013,10:23,101,5,1
3/30/2013,11:56,129,39,9
5/25/2013,12:54,64,14,9
4/23/2013,15:25,18,40,6
3/26/2016,9:39,149,17,3
8/16/2014,9:33,315,39,10
8/24/2015,15:48,187,32,6
3/5/2013,14:40,419,32,6
6/5/2014,15:33,312,33,3
2/22/2015,15:22,289,53,10
9/8/2013,10:42,469,22,10
12/25/2014,9:42,292,20,5
3/13/2015,14:10,123,4,6
12/2/2013,16:02,413,27,2
5/11/2013,15:37,215,56,8
6/13/2013,15:17,2,49,2
5/11/2016,10:44,462,27,3
5/25/2014,10:38,348,41,8
6/8/2016,11:32,474,4,5
9/6/2016,12:06,90,30,8
6/22/2013,12:20,24,50,9
11/30/2013,12:28,375,23,3
1/7/2017,9:09,103,51,4
2/5/2013,13:07,435,21,10
5/1/2013,12:21,334,28,5
5/26/2016,15:44,538,19,9
8/3/2016,15:21,208,16,5
6/18/2015,15:21,317,32,6
12/29/2016,13:42,182,39,10
6/7/2014,9:14,320,26,2
1/27/2015,9:22,29,32,6
4/20/2014,10:00,204,12,2
5/6/2015,16:23,14,18,3
9/5/2015,13:58,490,15,6
7/12/2016,10:26,126,25,5
3/28/2016,10:41,342,33,6
4/16/2016,13:31,190,35,4
9/16/2015,10:48,428,57,9
10/30/2013,16:51,328,12,7
5/3/2014,13:20,546,41,1
4/8/2014,12:27,410,56,8
7/17/2013,14:06,154,43,10
5/3/2013,15:42,356,21,7
5/17/2016,14:19,268,34,5
3/18/2014,14:59,210,1,4
10/26/2014,14:21,490,30,3
6/8/2014,13:59,110,44,6
6/18/2016,14:10,99,20,2
11/8/2015,9:19,229,29,2
5/1/2016,11:06,21,29,6
6/7/2013,13:35,535,14,10
8/4/2013,15:53,374,18,4
9/6/2013,13:31,55,47,10
1/29/2017,13:41,156,41,10
12/19/2015,15:20,25,49,6
5/16/2014,16:14,248,39,7
9/25/2016,11:13,334,57,10
9/21/2014,9:04,246,26,2
9/2/2014,9:33,540,36,3
8/11/2013,10:55,325,37,3
12/18/2013,13:55,383,21,9
9/9/2013,11:04,435,13,3
5/23/2013,13:08,173,47,4
4/21/2014,9:11,228,32,3
12/3/2015,10:20,276,36,3
3/11/2016,14:37,142,35,1
11/5/2013,10:19,113,40,1
3/3/2015,16:38,433,51,9
3/12/2014,14:46,410,38,2
6/14/2015,10:51,231,48,3
3/28/2013,10:06,259,39,4
6/6/2013,14:40,62,28,5
4/16/2016,14:27,537,56,8
1/14/2015,13:30,373,26,8
9/1/2016,9:31,310,44,7
3/3/2015,14:00,16,48,2
3/27/2014,13:12,541,6,8
11/23/2015,9:29,158,18,3
2/1/2013,14:23,482,19,8
6/24/2015,9:51,84,32,4
7/6/2013,11:01,7,3,5
10/27/2014,13:27,133,3,10
10/3/2013,12:17,218,2,4
11/1/2016,16:26,91,23,9
7/14/2014,12:56,169,43,8
11/28/2016,14:07,535,57,9
8/29/2016,15:12,392,39,4
12/5/2013,11:05,152,47,10
1/27/2016,9:03,159,43,10
1/26/2015,9:59,440,32,3
5/9/2014,12:11,207,23,3
8/13/2016,10:39,74,3,10
9/9/2015,12:01,236,57,8
10/11/2015,15:44,458,49,6
3/22/2013,12:57,422,51,10
10/13/2015,13:30,147,22,3
4/22/2013,11:12,415,55,1
4/3/2014,13:25,144,29,9
9/23/2013,10:23,214,51,10
1/27/2015,13:45,364,4,8
2/28/2015,15:34,550,50,5
6/8/2016,14:11,307,10,4
1/29/2015,9:58,127,30,7
8/7/2015,14:12,73,15,1
5/5/2013,11:17,64,57,7
2/9/2016,12:22,549,56,2
2/1/2013,12:19,308,2,6
4/16/2013,12:25,193,52,8
10/5/2013,13:56,307,40,3
9/2/2015,12:37,440,3,3
1/12/2015,9:10,381,18,3
11/7/2014,11:47,34,16,7
6/16/2014,12:11,447,56,7
7/29/2016,16:48,379,42,5
8/24/2013,13:00,41,45,3
10/28/2013,13:28,237,41,9
8/13/2016,15:49,351,10,9
7/3/2015,16:40,180,51,2
3/16/2013,15:08,308,41,7
5/19/2015,12:09,246,26,6
4/23/2014,10:56,37,12,9
8/22/2016,15:08,199,34,5
9/21/2015,13:24,393,46,2
1/6/2014,12:04,307,20,10
6/7/2016,15:17,531,21,10
10/18/2013,11:56,285,21,3
4/21/2015,10:37,205,45,5
3/26/2016,10:07,486,16,5
6/27/2016,16:25,211,26,5
12/31/2016,14:07,469,6,3
2/14/2016,16:00,317,18,6
8/12/2014,9:19,537,49,8
9/17/2016,13:51,277,30,8
12/25/2013,13:25,197,50,10
10/3/2015,11:19,358,19,10
4/18/2014,15:18,482,6,6
5/31/2013,14:09,522,17,10
5/24/2015,14:53,197,1,10
11/3/2015,13:01,335,10,4
6/10/2013,10:57,460,13,6
5/22/2015,15:47,369,38,8
8/21/2014,9:01,510,19,6
5/28/2013,16:42,29,33,1
12/7/2015,11:04,505,37,8
12/24/2013,13:33,255,24,3
1/26/2014,9:55,120,21,1
8/15/2015,9:18,542,36,9
3/16/2013,10:19,420,16,2
8/8/2016,9:36,199,37,5
11/14/2015,15:51,121,48,5
1/30/2016,12:05,228,28,10
9/12/2015,12:49,66,44,9
8/23/2013,11:46,24,48,10
11/30/2014,13:37,339,10,5
10/26/2014,14:22,430,33,4
6/21/2013,10:46,393,10,10
10/10/2014,12:32,219,31,3
10/21/2013,13:12,336,55,7
4/5/2015,14:08,190,9,7
7/2/2015,10:49,514,45,7
11/6/2015,11:33,422,32,5
2/15/2015,16:00,100,35,10
3/10/2013,11:59,552,42,9
2/25/2016,14:48,89,14,5
6/10/2013,10:45,197,43,5
4/8/2016,13:02,336,54,9
2/17/2014,10:56,467,20,3
4/10/2013,15:03,499,18,10
1/27/2015,13:51,295,22,2
7/13/2016,10:59,32,15,3
5/30/2014,14:47,341,27,10
3/27/2013,15:28,363,27,7
11/18/2015,9:46,412,50,3
3/16/2014,11:14,412,50,2
6/4/2013,10:17,206,38,1
5/20/2016,12:07,278,41,10
6/4/2016,13:47,108,51,7
10/15/2015,16:54,78,4,9
9/26/2016,15:55,285,26,1
4/10/2013,9:06,545,57,2
1/25/2015,15:19,17,31,5
10/31/2015,12:38,431,43,2
3/7/2015,13:36,193,31,6
2/6/2013,10:31,259,3,2
12/19/2015,12:48,231,22,9
3/20/2014,11:18,26,27,5
9/11/2015,10:11,27,46,1
9/10/2013,9:42,314,1,7
6/7/2013,11:45,153,22,10
7/24/2014,11:35,379,32,2
2/19/2016,12:57,43,7,3
1/12/2013,13:21,101,10,2
11/29/2013,13:27,437,50,10
9/1/2014,10:31,436,19,10
3/2/2015,15:00,193,52,5
2/12/2016,11:30,80,23,8
12/5/2016,9:06,242,33,10
4/25/2013,16:43,483,5,8
7/21/2016,13:09,9,27,8
8/2/2014,15:54,41,37,6
3/4/2013,15:50,540,44,7
11/21/2015,12:03,380,24,1
5/31/2014,9:46,77,7,1
2/28/2016,16:18,512,26,6
2/22/2015,10:27,427,20,6
2/18/2013,9:43,360,5,3
9/22/2014,16:09,335,4,4
11/8/2014,10:24,20,4,5
10/6/2013,10:50,28,17,5
11/12/2015,9:17,367,24,7
1/24/2014,9:09,192,49,6
1/9/2015,10:50,82,7,7
9/5/2014,11:02,156,37,8
6/10/2015,15:45,94,16,7
5/6/2013,14:57,133,48,3
7/8/2014,12:33,525,15,8
2/6/2013,16:10,234,11,4
5/5/2015,12:22,466,43,1
1/24/2015,13:09,545,6,7
6/19/2015,14:32,290,56,5
1/2/2017,14:11,45,13,1
11/10/2013,15:26,140,18,2
10/7/2015,9:43,79,6,7
12/11/2016,14:55,122,37,9
4/29/2013,11:45,297,55,3
6/5/2014,14:15,492,9,8
7/25/2013,15:52,510,26,4
7/21/2013,12:27,241,51,3
5/10/2015,12:13,238,50,2
7/17/2015,9:02,492,42,10
12/11/2014,11:18,310,33,1
4/11/2013,11:30,120,30,8
1/8/2017,16:18,78,22,4
7/30/2014,11:57,229,27,5
11/22/2015,10:35,8,31,4
10/13/2013,9:00,251,28,9
12/23/2016,9:41,524,42,9
10/17/2015,12:33,522,51,6
5/12/2015,16:52,411,18,8
12/22/2015,14:15,411,25,10
7/14/2013,13:03,540,47,4
5/8/2014,13:29,38,30,3
1/17/2014,15:11,216,17,10
10/5/2015,13:17,436,35,10
9/17/2013,14:43,308,3,8
1/1/2017,16:53,550,16,7
10/16/2016,11:40,313,51,2
4/26/2015,14:31,225,54,8
11/1/2016,11:28,370,22,4
9/6/2013,15:14,485,24,2
4/22/2014,11:44,207,55,8
12/26/2015,15:04,513,54,3
5/4/2014,15:25,222,56,4
9/28/2016,12:13,200,36,7
1/27/2015,14:37,542,21,9
1/10/2015,11:55,537,36,1
5/31/2014,14:10,151,46,2
7/15/2015,9:25,415,10,5
5/15/2014,16:58,49,2,2
2/27/2014,11:06,360,39,4
5/3/2014,13:24,328,31,7
6/9/2014,9:20,168,4,1
7/24/2014,11:33,204,8,2
5/4/2015,11:11,251,37,10
5/11/2016,14:38,173,34,5
8/6/2016,16:14,377,32,6
2/24/2013,13:59,94,46,5
4/16/2013,11:32,289,23,7
1/29/2015,12:56,533,28,8
7/23/2015,16:46,471,47,1
11/23/2015,12:23,434,31,7
1/24/2013,13:02,551,14,4
10/14/2014,10:22,100,21,10
12/29/2016,15:52,56,56,4
1/9/2017,9:03,347,16,7
8/15/2016,13:56,530,8,9
4/20/2015,10:05,464,35,4
4/4/2014,14:05,500,31,4
9/12/2013,15:25,145,28,2
9/20/2014,13:08,472,4,6
11/6/2015,15:22,295,54,4
9/5/2016,15:22,34,8,3
3/21/2014,14:31,54,36,2
10/3/2014,15:12,50,20,8
1/21/2015,10:12,521,27,6
10/19/2013,15:45,527,54,2
8/12/2014,14:28,536,22,6
10/2/2013,13:27,110,33,5
1/12/2013,15:17,361,39,2
8/16/2015,13:14,420,14,3
9/12/2013,16:42,172,53,4
4/25/2015,14:05,503,48,9
10/15/2013,12:43,141,37,10
